bed,bath,car,landSizeM2,floorSizeM2,yearBuilt,saleYearMonth,saleMonth_sin,saleMonth_cos,suburb_price_median_current,count,suburb_price_median_3m,suburb_price_median_6m,suburb_price_median_12m,suburb_txn_count_3m,suburb_txn_count_6m,suburb_volatility_3m,suburb_volatility_6m,suburb_volatility_12m,suburb_delta_3m,suburb_delta_12m,suburb_house_price_median_current,suburb_house_txn_count_current,suburb_house_volatility_current,suburb_house_price_median_3m,suburb_house_price_median_6m,suburb_house_price_median_12m,suburb_house_txn_count_3m,suburb_house_txn_count_6m,suburb_house_volatility_3m,suburb_house_volatility_6m,suburb_house_volatility_12m,suburb_house_delta_3m,suburb_house_delta_12m,suburb_other_price_median_current,suburb_other_txn_count_current,suburb_other_volatility_current,suburb_other_price_median_3m,suburb_other_price_median_6m,suburb_other_price_median_12m,suburb_other_txn_count_3m,suburb_other_txn_count_12m,suburb_other_volatility_3m,suburb_other_volatility_6m,suburb_other_volatility_12m,suburb_other_delta_3m,suburb_other_delta_12m,propertyType,saleType,agency,landUse,developmentZone,ownerType,agencyBrand,street,propertyAgeBand,salePrice
1.0,1.0,1.0,3890.0,39.0,2012.0,201803,1.0,6.123233995736766e-17,985000.0,13.0,869340.0,914000.0,893900.0,44.0,118.0,770610.6818783834,1120732.0392374909,770131.7901747185,0.1193181818181818,0.2579821200510857,1158000.0,6.0,282304.9622140331,1151000.0,1077000.0,1047500.0,17.0,47.0,487588.88652292016,461011.86786390375,413683.83545797854,0.1028571428571427,0.0976303317535545,727000.0,7.0,2136545.417590876,727000.0,732500.0,719750.0,27.0,139.0,874944.9843182527,1329695.774976419,853562.146377706,-0.0075085324232081,0.0125348189415042,UNIT,Unknown,Other,Strata Unit or Flat  (Unspecified),MUZ,Rented,Biggin & Scott,Colombo Street,6–20,312700.0
4.0,2.0,6.0,705.0,200.0,1970.0,201803,1.0,6.123233995736766e-17,985000.0,13.0,869340.0,914000.0,893900.0,44.0,118.0,770610.6818783834,1120732.0392374909,770131.7901747185,0.1193181818181818,0.2579821200510857,1158000.0,6.0,282304.9622140331,1151000.0,1077000.0,1047500.0,17.0,47.0,487588.88652292016,461011.86786390375,413683.83545797854,0.1028571428571427,0.0976303317535545,727000.0,7.0,2136545.417590876,727000.0,732500.0,719750.0,27.0,139.0,874944.9843182527,1329695.774976419,853562.146377706,-0.0075085324232081,0.0125348189415042,HOUSE,Unknown,NOEL JONES MITCHAM,Detached Dwelling,NRZ3,Owner Occupied,Noel Jones,Nymph Street,21+,1510000.0
3.0,2.0,2.0,323.0,144.0,1980.0,201803,1.0,6.123233995736766e-17,985000.0,13.0,869340.0,914000.0,893900.0,44.0,118.0,770610.6818783834,1120732.0392374909,770131.7901747185,0.1193181818181818,0.2579821200510857,1158000.0,6.0,282304.9622140331,1151000.0,1077000.0,1047500.0,17.0,47.0,487588.88652292016,461011.86786390375,413683.83545797854,0.1028571428571427,0.0976303317535545,727000.0,7.0,2136545.417590876,727000.0,732500.0,719750.0,27.0,139.0,874944.9843182527,1329695.774976419,853562.146377706,-0.0075085324232081,0.0125348189415042,UNIT,Unknown,Noel Jones - Mitcham,Detached Dwelling,NRZ1,Owner Occupied,Noel Jones,Mitcham Road,21+,975000.0
3.0,2.0,2.0,774.0,128.0,1980.0,201803,1.0,6.123233995736766e-17,985000.0,13.0,869340.0,914000.0,893900.0,44.0,118.0,770610.6818783834,1120732.0392374909,770131.7901747185,0.1193181818181818,0.2579821200510857,1158000.0,6.0,282304.9622140331,1151000.0,1077000.0,1047500.0,17.0,47.0,487588.88652292016,461011.86786390375,413683.83545797854,0.1028571428571427,0.0976303317535545,727000.0,7.0,2136545.417590876,727000.0,732500.0,719750.0,27.0,139.0,874944.9843182527,1329695.774976419,853562.146377706,-0.0075085324232081,0.0125348189415042,BUSINESS: WHOLESALE TRADE,Unknown,Other,General Purpose Factory,IN1Z,Unknown,Other,Rooks Road,21+,1205000.0
3.0,2.0,52.0,4449.0,4404.0,1980.0,201802,0.8660254037844386,0.5000000000000001,545000.0,11.0,869340.0,893900.0,874670.0,54.0,120.0,413281.13889278006,917204.8244905974,685453.0196666186,-0.5125223613595706,0.0500963391136801,422500.0,4.0,666337.9397873124,1050000.0,1053000.0,1047500.0,20.0,49.0,557378.2399708385,432412.5941890891,439674.9479112365,-0.6173007246376812,-0.0452214747204023,545000.0,7.0,291522.1342572546,732500.0,732500.0,715250.0,34.0,141.0,288905.3569927722,1022962.112739308,702246.5282296026,-0.6278451070850097,-0.044002210196725,COMMERCIAL: INDUSTRIAL BUILDING,Unknown,Other,Other,IN3Z,Unknown,Other,Whitehorse Road,21+,6350000.0
3.0,2.0,2.0,5097.0,128.0,1990.0,201802,0.8660254037844386,0.5000000000000001,545000.0,11.0,869340.0,893900.0,874670.0,54.0,120.0,413281.13889278006,917204.8244905974,685453.0196666186,-0.5125223613595706,0.0500963391136801,422500.0,4.0,666337.9397873124,1050000.0,1053000.0,1047500.0,20.0,49.0,557378.2399708385,432412.5941890891,439674.9479112365,-0.6173007246376812,-0.0452214747204023,545000.0,7.0,291522.1342572546,732500.0,732500.0,715250.0,34.0,141.0,288905.3569927722,1022962.112739308,702246.5282296026,-0.6278451070850097,-0.044002210196725,OTHER,Unknown,Unknown,Strata Unit or Flat  (Unspecified),GRZ2,Unknown,Other,Longland Road,21+,594000.0
4.0,2.0,2.0,299.0,174.0,1990.0,201802,0.8660254037844386,0.5000000000000001,545000.0,11.0,869340.0,893900.0,874670.0,54.0,120.0,413281.13889278006,917204.8244905974,685453.0196666186,-0.5125223613595706,0.0500963391136801,422500.0,4.0,666337.9397873124,1050000.0,1053000.0,1047500.0,20.0,49.0,557378.2399708385,432412.5941890891,439674.9479112365,-0.6173007246376812,-0.0452214747204023,545000.0,7.0,291522.1342572546,732500.0,732500.0,715250.0,34.0,141.0,288905.3569927722,1022962.112739308,702246.5282296026,-0.6278451070850097,-0.044002210196725,UNIT,Unknown,Other,OYO Subdivided Dwelling,NRZ3,Rented,Jellis Craig,Madison Boulevard,21+,1081000.0
4.0,3.0,3.0,956.0,230.0,1960.0,201802,0.8660254037844386,0.5000000000000001,545000.0,11.0,869340.0,893900.0,874670.0,54.0,120.0,413281.13889278006,917204.8244905974,685453.0196666186,-0.5125223613595706,0.0500963391136801,422500.0,4.0,666337.9397873124,1050000.0,1053000.0,1047500.0,20.0,49.0,557378.2399708385,432412.5941890891,439674.9479112365,-0.6173007246376812,-0.0452214747204023,545000.0,7.0,291522.1342572546,732500.0,732500.0,715250.0,34.0,141.0,288905.3569927722,1022962.112739308,702246.5282296026,-0.6278451070850097,-0.044002210196725,HOUSE,Unknown,Noel Jones - Mitcham,Detached Dwelling,NRZ3,Owner Occupied,Noel Jones,Owen Street,21+,1739888.0
3.0,2.0,3.0,190.0,128.0,1980.0,201802,0.8660254037844386,0.5000000000000001,545000.0,11.0,869340.0,893900.0,874670.0,54.0,120.0,413281.13889278006,917204.8244905974,685453.0196666186,-0.5125223613595706,0.0500963391136801,422500.0,4.0,666337.9397873124,1050000.0,1053000.0,1047500.0,20.0,49.0,557378.2399708385,432412.5941890891,439674.9479112365,-0.6173007246376812,-0.0452214747204023,545000.0,7.0,291522.1342572546,732500.0,732500.0,715250.0,34.0,141.0,288905.3569927722,1022962.112739308,702246.5282296026,-0.6278451070850097,-0.044002210196725,COMMERCIAL: INDUSTRIAL BUILDING,Unknown,Other,General Purpose Warehouse,IN1Z,Unknown,Ray White,Monomeeth Drive,21+,676500.0
3.0,1.0,2.0,705.0,97.0,1950.0,201802,0.8660254037844386,0.5000000000000001,545000.0,11.0,869340.0,893900.0,874670.0,54.0,120.0,413281.13889278006,917204.8244905974,685453.0196666186,-0.5125223613595706,0.0500963391136801,422500.0,4.0,666337.9397873124,1050000.0,1053000.0,1047500.0,20.0,49.0,557378.2399708385,432412.5941890891,439674.9479112365,-0.6173007246376812,-0.0452214747204023,545000.0,7.0,291522.1342572546,732500.0,732500.0,715250.0,34.0,141.0,288905.3569927722,1022962.112739308,702246.5282296026,-0.6278451070850097,-0.044002210196725,HOUSE,Unknown,Other,Detached Dwelling,NRZ3,Owner Occupied,Other,Rosstrevor Crescent,21+,1150000.0
1.0,1.0,1.0,3890.0,61.0,2012.0,201802,0.8660254037844386,0.5000000000000001,545000.0,11.0,869340.0,893900.0,874670.0,54.0,120.0,413281.13889278006,917204.8244905974,685453.0196666186,-0.5125223613595706,0.0500963391136801,422500.0,4.0,666337.9397873124,1050000.0,1053000.0,1047500.0,20.0,49.0,557378.2399708385,432412.5941890891,439674.9479112365,-0.6173007246376812,-0.0452214747204023,545000.0,7.0,291522.1342572546,732500.0,732500.0,715250.0,34.0,141.0,288905.3569927722,1022962.112739308,702246.5282296026,-0.6278451070850097,-0.044002210196725,UNIT,Unknown,Other,Single Strata Unit/Villa Unit/Townhouse,MUZ,Rented,Other,Colombo Street,6–20,352000.0
5.0,4.0,1.0,628.0,382.0,2023.0,201802,0.8660254037844386,0.5000000000000001,545000.0,11.0,869340.0,893900.0,874670.0,54.0,120.0,413281.13889278006,917204.8244905974,685453.0196666186,-0.5125223613595706,0.0500963391136801,422500.0,4.0,666337.9397873124,1050000.0,1053000.0,1047500.0,20.0,49.0,557378.2399708385,432412.5941890891,439674.9479112365,-0.6173007246376812,-0.0452214747204023,545000.0,7.0,291522.1342572546,732500.0,732500.0,715250.0,34.0,141.0,288905.3569927722,1022962.112739308,702246.5282296026,-0.6278451070850097,-0.044002210196725,HOUSE,Unknown,Philip Webb - Doncaster East,Detached Dwelling,NRZ3,Owner Occupied,Other,Brian Street,,985000.0
3.0,1.0,3.0,573.0,133.0,1980.0,201802,0.8660254037844386,0.5000000000000001,545000.0,11.0,869340.0,893900.0,874670.0,54.0,120.0,413281.13889278006,917204.8244905974,685453.0196666186,-0.5125223613595706,0.0500963391136801,422500.0,4.0,666337.9397873124,1050000.0,1053000.0,1047500.0,20.0,49.0,557378.2399708385,432412.5941890891,439674.9479112365,-0.6173007246376812,-0.0452214747204023,545000.0,7.0,291522.1342572546,732500.0,732500.0,715250.0,34.0,141.0,288905.3569927722,1022962.112739308,702246.5282296026,-0.6278451070850097,-0.044002210196725,HOUSE,Unknown,Other,Detached Dwelling,GRZ1,Owner Occupied,Biggin & Scott,Dunfield Avenue,21+,1166000.0
3.0,2.0,2.0,179.0,123.0,2012.0,201802,0.8660254037844386,0.5000000000000001,545000.0,11.0,869340.0,893900.0,874670.0,54.0,120.0,413281.13889278006,917204.8244905974,685453.0196666186,-0.5125223613595706,0.0500963391136801,422500.0,4.0,666337.9397873124,1050000.0,1053000.0,1047500.0,20.0,49.0,557378.2399708385,432412.5941890891,439674.9479112365,-0.6173007246376812,-0.0452214747204023,545000.0,7.0,291522.1342572546,732500.0,732500.0,715250.0,34.0,141.0,288905.3569927722,1022962.112739308,702246.5282296026,-0.6278451070850097,-0.044002210196725,UNIT,Unknown,Other,Single Strata Unit/Villa Unit/Townhouse,GRZ2,Owner Occupied,Other,Irvine Street,6–20,727000.0
3.0,2.0,1.0,463.0,189.0,1960.0,201802,0.8660254037844386,0.5000000000000001,545000.0,11.0,869340.0,893900.0,874670.0,54.0,120.0,413281.13889278006,917204.8244905974,685453.0196666186,-0.5125223613595706,0.0500963391136801,422500.0,4.0,666337.9397873124,1050000.0,1053000.0,1047500.0,20.0,49.0,557378.2399708385,432412.5941890891,439674.9479112365,-0.6173007246376812,-0.0452214747204023,545000.0,7.0,291522.1342572546,732500.0,732500.0,715250.0,34.0,141.0,288905.3569927722,1022962.112739308,702246.5282296026,-0.6278451070850097,-0.044002210196725,UNIT,Unknown,Noel Jones - Mitcham,Single Strata Unit/Villa Unit/Townhouse,NRZ3,Owner Occupied,Noel Jones,Price Street,21+,966000.0
3.0,2.0,2.0,668.0,130.0,1960.0,201802,0.8660254037844386,0.5000000000000001,545000.0,11.0,869340.0,893900.0,874670.0,54.0,120.0,413281.13889278006,917204.8244905974,685453.0196666186,-0.5125223613595706,0.0500963391136801,422500.0,4.0,666337.9397873124,1050000.0,1053000.0,1047500.0,20.0,49.0,557378.2399708385,432412.5941890891,439674.9479112365,-0.6173007246376812,-0.0452214747204023,545000.0,7.0,291522.1342572546,732500.0,732500.0,715250.0,34.0,141.0,288905.3569927722,1022962.112739308,702246.5282296026,-0.6278451070850097,-0.044002210196725,HOUSE,Unknown,Unknown,Detached Dwelling,NRZ3,Owner Occupied,Other,Rupert Street,21+,1200000.0
3.0,1.0,2.0,609.0,128.0,1980.0,201802,0.8660254037844386,0.5000000000000001,545000.0,11.0,869340.0,893900.0,874670.0,54.0,120.0,413281.13889278006,917204.8244905974,685453.0196666186,-0.5125223613595706,0.0500963391136801,422500.0,4.0,666337.9397873124,1050000.0,1053000.0,1047500.0,20.0,49.0,557378.2399708385,432412.5941890891,439674.9479112365,-0.6173007246376812,-0.0452214747204023,545000.0,7.0,291522.1342572546,732500.0,732500.0,715250.0,34.0,141.0,288905.3569927722,1022962.112739308,702246.5282296026,-0.6278451070850097,-0.044002210196725,HOUSE,Unknown,Noel Jones - Mitcham,Detached Dwelling,GRZ2,Rented,Noel Jones,Good Governs Street,21+,961000.0
4.0,1.0,2.0,703.0,140.0,1960.0,201801,0.4999999999999999,0.8660254037844387,869340.0,20.0,880000.0,916900.0,874670.0,72.0,130.0,892805.1071359831,911493.4558850912,662051.1004349331,-0.0829746835443038,-0.0275838926174496,1151000.0,7.0,514123.75756741496,1104000.0,1053000.0,1047500.0,27.0,57.0,489915.4807663665,380730.16995950136,419069.22137704777,0.0982824427480915,0.1429990069513407,732500.0,13.0,196767.40110662745,732500.0,732500.0,715250.0,45.0,138.0,905387.1237248246,1042436.0028506786,690053.3271151001,-0.1259471391921722,-0.0632992327365729,HOUSE,Nils And Wills,Other,Detached Dwelling (existing),NRZ1,Owner Occupied,Other,Orient Avenue,21+,0.0
3.0,2.0,3.0,1485.0,156.0,1980.0,201801,0.4999999999999999,0.8660254037844387,869340.0,20.0,880000.0,916900.0,874670.0,72.0,130.0,892805.1071359831,911493.4558850912,662051.1004349331,-0.0829746835443038,-0.0275838926174496,1151000.0,7.0,514123.75756741496,1104000.0,1053000.0,1047500.0,27.0,57.0,489915.4807663665,380730.16995950136,419069.22137704777,0.0982824427480915,0.1429990069513407,732500.0,13.0,196767.40110662745,732500.0,732500.0,715250.0,45.0,138.0,905387.1237248246,1042436.0028506786,690053.3271151001,-0.1259471391921722,-0.0632992327365729,HOUSE,Unknown,Other,Detached Dwelling,NRZ1,Owner Occupied,Other,Somers Street,21+,1350000.0
2.0,1.0,1.0,3197.0,89.0,2017.0,201801,0.4999999999999999,0.8660254037844387,869340.0,20.0,880000.0,916900.0,874670.0,72.0,130.0,892805.1071359831,911493.4558850912,662051.1004349331,-0.0829746835443038,-0.0275838926174496,1151000.0,7.0,514123.75756741496,1104000.0,1053000.0,1047500.0,27.0,57.0,489915.4807663665,380730.16995950136,419069.22137704777,0.0982824427480915,0.1429990069513407,732500.0,13.0,196767.40110662745,732500.0,732500.0,715250.0,45.0,138.0,905387.1237248246,1042436.0028506786,690053.3271151001,-0.1259471391921722,-0.0632992327365729,UNIT,Unknown,Unknown,Single Strata Unit/Villa Unit/Townhouse,RGZ1,Owner Occupied,Other,Whitehorse Road,0–5,545000.0
1.0,1.0,1.0,1784.0,55.0,2014.0,201801,0.4999999999999999,0.8660254037844387,869340.0,20.0,880000.0,916900.0,874670.0,72.0,130.0,892805.1071359831,911493.4558850912,662051.1004349331,-0.0829746835443038,-0.0275838926174496,1151000.0,7.0,514123.75756741496,1104000.0,1053000.0,1047500.0,27.0,57.0,489915.4807663665,380730.16995950136,419069.22137704777,0.0982824427480915,0.1429990069513407,732500.0,13.0,196767.40110662745,732500.0,732500.0,715250.0,45.0,138.0,905387.1237248246,1042436.0028506786,690053.3271151001,-0.1259471391921722,-0.0632992327365729,UNIT,Unknown,Other,OYO Subdivided Flat,C1Z,Owner Occupied,Other,Mitcham Road,0–5,350000.0
3.0,2.0,2.0,227.0,153.0,2019.0,201801,0.4999999999999999,0.8660254037844387,869340.0,20.0,880000.0,916900.0,874670.0,72.0,130.0,892805.1071359831,911493.4558850912,662051.1004349331,-0.0829746835443038,-0.0275838926174496,1151000.0,7.0,514123.75756741496,1104000.0,1053000.0,1047500.0,27.0,57.0,489915.4807663665,380730.16995950136,419069.22137704777,0.0982824427480915,0.1429990069513407,732500.0,13.0,196767.40110662745,732500.0,732500.0,715250.0,45.0,138.0,905387.1237248246,1042436.0028506786,690053.3271151001,-0.1259471391921722,-0.0632992327365729,UNIT,Unknown,Other,Single Strata Unit/Villa Unit/Townhouse,GRZ2,Owner Occupied,Other,Barkly Terrace,,940000.0
3.0,2.0,2.0,176.0,128.0,1980.0,201801,0.4999999999999999,0.8660254037844387,869340.0,20.0,880000.0,916900.0,874670.0,72.0,130.0,892805.1071359831,911493.4558850912,662051.1004349331,-0.0829746835443038,-0.0275838926174496,1151000.0,7.0,514123.75756741496,1104000.0,1053000.0,1047500.0,27.0,57.0,489915.4807663665,380730.16995950136,419069.22137704777,0.0982824427480915,0.1429990069513407,732500.0,13.0,196767.40110662745,732500.0,732500.0,715250.0,45.0,138.0,905387.1237248246,1042436.0028506786,690053.3271151001,-0.1259471391921722,-0.0632992327365729,COMMERCIAL: INDUSTRIAL BUILDING,Unknown,Unknown,Single Strata Unit/Villa Unit/Townhouse,IN3Z,Unknown,Other,Cook Road,21+,506000.0
3.0,1.0,2.0,161.0,128.0,1980.0,201801,0.4999999999999999,0.8660254037844387,869340.0,20.0,880000.0,916900.0,874670.0,72.0,130.0,892805.1071359831,911493.4558850912,662051.1004349331,-0.0829746835443038,-0.0275838926174496,1151000.0,7.0,514123.75756741496,1104000.0,1053000.0,1047500.0,27.0,57.0,489915.4807663665,380730.16995950136,419069.22137704777,0.0982824427480915,0.1429990069513407,732500.0,13.0,196767.40110662745,732500.0,732500.0,715250.0,45.0,138.0,905387.1237248246,1042436.0028506786,690053.3271151001,-0.1259471391921722,-0.0632992327365729,UNIT,Unknown,Unknown,Single Strata Unit/Villa Unit/Townhouse,IN3Z,Owner Occupied,Other,Cook Road,21+,555500.0
3.0,2.0,1.0,183.0,183.0,2000.0,201801,0.4999999999999999,0.8660254037844387,869340.0,20.0,880000.0,916900.0,874670.0,72.0,130.0,892805.1071359831,911493.4558850912,662051.1004349331,-0.0829746835443038,-0.0275838926174496,1151000.0,7.0,514123.75756741496,1104000.0,1053000.0,1047500.0,27.0,57.0,489915.4807663665,380730.16995950136,419069.22137704777,0.0982824427480915,0.1429990069513407,732500.0,13.0,196767.40110662745,732500.0,732500.0,715250.0,45.0,138.0,905387.1237248246,1042436.0028506786,690053.3271151001,-0.1259471391921722,-0.0632992327365729,HOUSE,Unknown,Other,Detached Dwelling,NRZ3,Rented,Harcourts,Parkway Lane,6–20,845000.0
3.0,2.0,2.0,259.0,119.04,2016.0,201801,0.4999999999999999,0.8660254037844387,869340.0,20.0,880000.0,916900.0,874670.0,72.0,130.0,892805.1071359831,911493.4558850912,662051.1004349331,-0.0829746835443038,-0.0275838926174496,1151000.0,7.0,514123.75756741496,1104000.0,1053000.0,1047500.0,27.0,57.0,489915.4807663665,380730.16995950136,419069.22137704777,0.0982824427480915,0.1429990069513407,732500.0,13.0,196767.40110662745,732500.0,732500.0,715250.0,45.0,138.0,905387.1237248246,1042436.0028506786,690053.3271151001,-0.1259471391921722,-0.0632992327365729,UNIT,Nils And Wills,Unknown,Unknown,NRZ4,Rented,Other,Basingstoke Road,0–5,0.0
2.0,1.0,1.0,266.0,70.0,1980.0,201801,0.4999999999999999,0.8660254037844387,869340.0,20.0,880000.0,916900.0,874670.0,72.0,130.0,892805.1071359831,911493.4558850912,662051.1004349331,-0.0829746835443038,-0.0275838926174496,1151000.0,7.0,514123.75756741496,1104000.0,1053000.0,1047500.0,27.0,57.0,489915.4807663665,380730.16995950136,419069.22137704777,0.0982824427480915,0.1429990069513407,732500.0,13.0,196767.40110662745,732500.0,732500.0,715250.0,45.0,138.0,905387.1237248246,1042436.0028506786,690053.3271151001,-0.1259471391921722,-0.0632992327365729,UNIT,Unknown,Other,Single Strata Unit/Villa Unit/Townhouse,NRZ3,Rented,Other,Purches Street,21+,700000.0
3.0,1.0,3.0,624.0,129.0,1980.0,201801,0.4999999999999999,0.8660254037844387,869340.0,20.0,880000.0,916900.0,874670.0,72.0,130.0,892805.1071359831,911493.4558850912,662051.1004349331,-0.0829746835443038,-0.0275838926174496,1151000.0,7.0,514123.75756741496,1104000.0,1053000.0,1047500.0,27.0,57.0,489915.4807663665,380730.16995950136,419069.22137704777,0.0982824427480915,0.1429990069513407,732500.0,13.0,196767.40110662745,732500.0,732500.0,715250.0,45.0,138.0,905387.1237248246,1042436.0028506786,690053.3271151001,-0.1259471391921722,-0.0632992327365729,HOUSE,Nils And Wills,Other,Unknown,GRZ2,Rented,Other,Simla Street,21+,0.0
3.0,2.0,1.0,138.0,132.0,2000.0,201712,0.0,1.0,880000.0,23.0,948000.0,916900.0,887000.0,74.0,137.0,1470853.3965965984,977062.9335381314,690284.2193039294,-0.0306234853491959,-0.0638297872340425,1050000.0,9.0,491673.022557788,1050000.0,1049000.0,1039750.0,30.0,60.0,434434.84920488746,383016.6385520055,401319.554141075,-0.0056818181818182,0.0880829015544042,732500.0,14.0,378426.5356144345,838050.0,685250.0,715250.0,44.0,136.0,1784446.5656345852,1153046.0665003536,755083.1444062241,0.1481191222570532,0.1701277955271565,UNIT,Unknown,Unknown,Single Strata Unit/Villa Unit/Townhouse,RGZ1,Rented,Other,Doncaster East Road,6–20,690000.0
4.0,1.0,1.0,697.0,136.0,1970.0,201712,0.0,1.0,880000.0,23.0,948000.0,916900.0,887000.0,74.0,137.0,1470853.3965965984,977062.9335381314,690284.2193039294,-0.0306234853491959,-0.0638297872340425,1050000.0,9.0,491673.022557788,1050000.0,1049000.0,1039750.0,30.0,60.0,434434.84920488746,383016.6385520055,401319.554141075,-0.0056818181818182,0.0880829015544042,732500.0,14.0,378426.5356144345,838050.0,685250.0,715250.0,44.0,136.0,1784446.5656345852,1153046.0665003536,755083.1444062241,0.1481191222570532,0.1701277955271565,HOUSE,Unknown,Noel Jones - Mitcham,Detached Dwelling,NRZ4,Owner Occupied,Noel Jones,Mckeon Road,21+,1200000.0
3.0,2.0,3.0,190.0,128.0,1980.0,201712,0.0,1.0,880000.0,23.0,948000.0,916900.0,887000.0,74.0,137.0,1470853.3965965984,977062.9335381314,690284.2193039294,-0.0306234853491959,-0.0638297872340425,1050000.0,9.0,491673.022557788,1050000.0,1049000.0,1039750.0,30.0,60.0,434434.84920488746,383016.6385520055,401319.554141075,-0.0056818181818182,0.0880829015544042,732500.0,14.0,378426.5356144345,838050.0,685250.0,715250.0,44.0,136.0,1784446.5656345852,1153046.0665003536,755083.1444062241,0.1481191222570532,0.1701277955271565,COMMERCIAL: INDUSTRIAL BUILDING,Unknown,Unknown,General Purpose Warehouse,IN1Z,Unknown,Other,Monomeeth Drive,21+,620000.0
3.0,2.0,3.0,553.0,120.0,1970.0,201712,0.0,1.0,880000.0,23.0,948000.0,916900.0,887000.0,74.0,137.0,1470853.3965965984,977062.9335381314,690284.2193039294,-0.0306234853491959,-0.0638297872340425,1050000.0,9.0,491673.022557788,1050000.0,1049000.0,1039750.0,30.0,60.0,434434.84920488746,383016.6385520055,401319.554141075,-0.0056818181818182,0.0880829015544042,732500.0,14.0,378426.5356144345,838050.0,685250.0,715250.0,44.0,136.0,1784446.5656345852,1153046.0665003536,755083.1444062241,0.1481191222570532,0.1701277955271565,HOUSE,Nils And Wills,Other,Detached Dwelling (existing),GRZ1,Rented,Other,Ormond Avenue,21+,0.0
2.0,2.0,1.0,303.0,93.0,2015.0,201712,0.0,1.0,880000.0,23.0,948000.0,916900.0,887000.0,74.0,137.0,1470853.3965965984,977062.9335381314,690284.2193039294,-0.0306234853491959,-0.0638297872340425,1050000.0,9.0,491673.022557788,1050000.0,1049000.0,1039750.0,30.0,60.0,434434.84920488746,383016.6385520055,401319.554141075,-0.0056818181818182,0.0880829015544042,732500.0,14.0,378426.5356144345,838050.0,685250.0,715250.0,44.0,136.0,1784446.5656345852,1153046.0665003536,755083.1444062241,0.1481191222570532,0.1701277955271565,UNIT,Unknown,Unknown,Detached Dwelling,NRZ3,Rented,Other,Walwa Street,0–5,715000.0
3.0,2.0,1.0,372.0,127.0,1954.0,201712,0.0,1.0,880000.0,23.0,948000.0,916900.0,887000.0,74.0,137.0,1470853.3965965984,977062.9335381314,690284.2193039294,-0.0306234853491959,-0.0638297872340425,1050000.0,9.0,491673.022557788,1050000.0,1049000.0,1039750.0,30.0,60.0,434434.84920488746,383016.6385520055,401319.554141075,-0.0056818181818182,0.0880829015544042,732500.0,14.0,378426.5356144345,838050.0,685250.0,715250.0,44.0,136.0,1784446.5656345852,1153046.0665003536,755083.1444062241,0.1481191222570532,0.1701277955271565,UNIT,Unknown,Noel Jones - Mitcham,Single Strata Unit/Villa Unit/Townhouse,NRZ3,Owner Occupied,Noel Jones,Alwyn Court,21+,935000.0
3.0,2.0,2.0,364.0,110.0,1980.0,201712,0.0,1.0,880000.0,23.0,948000.0,916900.0,887000.0,74.0,137.0,1470853.3965965984,977062.9335381314,690284.2193039294,-0.0306234853491959,-0.0638297872340425,1050000.0,9.0,491673.022557788,1050000.0,1049000.0,1039750.0,30.0,60.0,434434.84920488746,383016.6385520055,401319.554141075,-0.0056818181818182,0.0880829015544042,732500.0,14.0,378426.5356144345,838050.0,685250.0,715250.0,44.0,136.0,1784446.5656345852,1153046.0665003536,755083.1444062241,0.1481191222570532,0.1701277955271565,UNIT,Unknown,Unknown,Single Strata Unit/Villa Unit/Townhouse,NRZ3,Owner Occupied,Other,Walker Avenue,21+,1075000.0
3.0,2.0,2.0,364.0,142.0,1980.0,201712,0.0,1.0,880000.0,23.0,948000.0,916900.0,887000.0,74.0,137.0,1470853.3965965984,977062.9335381314,690284.2193039294,-0.0306234853491959,-0.0638297872340425,1050000.0,9.0,491673.022557788,1050000.0,1049000.0,1039750.0,30.0,60.0,434434.84920488746,383016.6385520055,401319.554141075,-0.0056818181818182,0.0880829015544042,732500.0,14.0,378426.5356144345,838050.0,685250.0,715250.0,44.0,136.0,1784446.5656345852,1153046.0665003536,755083.1444062241,0.1481191222570532,0.1701277955271565,UNIT,Unknown,Other,Single Strata Unit/Villa Unit/Townhouse,NRZ3,Owner Occupied,Other,Walker Avenue,21+,1075000.0
3.0,2.0,2.0,808.0,159.0,1960.0,201712,0.0,1.0,880000.0,23.0,948000.0,916900.0,887000.0,74.0,137.0,1470853.3965965984,977062.9335381314,690284.2193039294,-0.0306234853491959,-0.0638297872340425,1050000.0,9.0,491673.022557788,1050000.0,1049000.0,1039750.0,30.0,60.0,434434.84920488746,383016.6385520055,401319.554141075,-0.0056818181818182,0.0880829015544042,732500.0,14.0,378426.5356144345,838050.0,685250.0,715250.0,44.0,136.0,1784446.5656345852,1153046.0665003536,755083.1444062241,0.1481191222570532,0.1701277955271565,HOUSE,Unknown,Other,Detached Dwelling,GRZ2,Owner Occupied,Other,Walter Street,21+,1151000.0
