bed,bath,car,landSizeM2,floorSizeM2,yearBuilt,saleYearMonth,suburb_price_median_current,count,std,suburb_price_median_3m,suburb_price_median_6m,suburb_price_median_12m,suburb_txn_count_3m,suburb_txn_count_6m,suburb_txn_count_12m,suburb_volatility_3m,suburb_volatility_6m,suburb_volatility_12m,suburb_delta_3m,suburb_delta_12m,rel_price_vs_suburb_median,rel_street_effect,propertyType,saleType,agency,landUse,developmentZone,ownerType,agencyBrand,street,propertyAgeBand
4.0,1.0,2.0,852.0,162.0,1950.0,202106,1110000.0,45,604927.3233165696,990000.0,893750.0,852750.0,115.0,200.0,325.0,818722.4768622814,640690.5375446572,635203.3920705672,0.1212121212121211,0.3051146384479717,1.2837837837837838,1.0360833862385634,HOUSE,Unknown,Other,Detached Dwelling,GRZ1,Rented,Barry Plant,Milne Street,21+
4.0,3.0,2.0,597.0,281.0,1950.0,202106,1110000.0,45,604927.3233165696,990000.0,893750.0,852750.0,115.0,200.0,325.0,818722.4768622814,640690.5375446572,635203.3920705672,0.1212121212121211,0.3051146384479717,1.072072072072072,1.1382058518089362,HOUSE,Unknown,Barry Plant Blackburn (Sales),Detached Dwelling,NRZ1,Owner Occupied,Barry Plant,Burnett Street,21+
3.0,2.0,2.0,290.0,161.0,2006.0,202106,1110000.0,45,604927.3233165696,990000.0,893750.0,852750.0,115.0,200.0,325.0,818722.4768622814,640690.5375446572,635203.3920705672,0.1212121212121211,0.3051146384479717,0.963963963963964,0.7472399414302657,UNIT,Unknown,Barry Plant - Blackburn,OYO Subdivided Dwelling,GRZ2,Owner Occupied,Barry Plant,Doncaster East Road,6–20
3.0,1.0,1.0,583.0,106.0,1960.0,202106,1110000.0,45,604927.3233165696,990000.0,893750.0,852750.0,115.0,200.0,325.0,818722.4768622814,640690.5375446572,635203.3920705672,0.1212121212121211,0.3051146384479717,1.076576576576577,0.8889970151254493,HOUSE,Unknown,Unknown,Detached Dwelling,GRZ2,Owner Occupied,Other,Percy Street,21+
3.0,1.0,2.0,738.0,108.0,1980.0,202106,1110000.0,45,604927.3233165696,990000.0,893750.0,852750.0,115.0,200.0,325.0,818722.4768622814,640690.5375446572,635203.3920705672,0.1212121212121211,0.3051146384479717,0.990990990990991,1.3152429110539354,HOUSE,Unknown,Jellis Craig Whitehorse,Detached Dwelling,NRZ3,Owner Occupied,Jellis Craig,Reserve Avenue,21+
1.0,1.0,1.0,3180.0,56.0,2010.0,202106,1110000.0,45,604927.3233165696,990000.0,893750.0,852750.0,115.0,200.0,325.0,818722.4768622814,640690.5375446572,635203.3920705672,0.1212121212121211,0.3051146384479717,0.327027027027027,1.6675234743713991,UNIT,Unknown,Other,OYO Subdivided Flat,RGZ2,Rented,Woodards,Whitehorse Road,6–20
2.0,1.0,1.0,724.0,113.0,1960.0,202105,1020500.0,38,1403874.323683142,857500.0,850000.0,852750.0,109.0,194.0,309.0,533961.8020101961,464019.3613963546,554901.8307574706,0.1900874635568512,0.1729885057471265,1.156295933365997,,HOUSE,Unknown,Other,Detached Dwelling,GRZ2,Owner Occupied,Other,Amboina Avenue,21+
4.0,2.0,2.0,629.0,124.0,1960.0,202105,1020500.0,38,1403874.323683142,857500.0,850000.0,852750.0,109.0,194.0,309.0,533961.8020101961,464019.3613963546,554901.8307574706,0.1900874635568512,0.1729885057471265,1.9676629103380696,0.8791524037375777,HOUSE,Unknown,Jellis Craig Whitehorse,Detached Dwelling,GRZ2,Rented,Jellis Craig,Garden Avenue,21+
4.0,1.0,1.0,354.0,156.0,1960.0,202105,1020500.0,38,1403874.323683142,857500.0,850000.0,852750.0,109.0,194.0,309.0,533961.8020101961,464019.3613963546,554901.8307574706,0.1900874635568512,0.1729885057471265,0.9789318961293484,0.8924562407560416,UNIT,Unknown,Barry Plant - Blackburn,Strata Unit or Flat  (Unspecified),GRZ2,Owner Occupied,Barry Plant,Percy Street,21+
4.0,2.0,2.0,658.0,128.0,1950.0,202105,1020500.0,38,1403874.323683142,857500.0,850000.0,852750.0,109.0,194.0,309.0,533961.8020101961,464019.3613963546,554901.8307574706,0.1900874635568512,0.1729885057471265,1.283684468397844,,HOUSE,Unknown,Jellis Craig Whitehorse,Detached Dwelling,NRZ1,Rented,Jellis Craig,Benares Street,21+
3.0,2.0,17.0,1013.0,1130.0,1980.0,202105,1020500.0,38,1403874.323683142,857500.0,850000.0,852750.0,109.0,194.0,309.0,533961.8020101961,464019.3613963546,554901.8307574706,0.1900874635568512,0.1729885057471265,3.135717785399314,1.026964668261642,COMMERCIAL: INDUSTRIAL BUILDING,Unknown,Other,General Purpose Warehouse,IN3Z,Unknown,Other,Cook Road,21+
3.0,2.0,34.0,1190.0,1200.0,1980.0,202105,1020500.0,38,1403874.323683142,857500.0,850000.0,852750.0,109.0,194.0,309.0,533961.8020101961,464019.3613963546,554901.8307574706,0.1900874635568512,0.1729885057471265,3.5031847133757963,1.0199972819259158,COMMERCIAL: INDUSTRIAL BUILDING,Unknown,Other,General Purpose Warehouse,IN3Z,Unknown,Other,Cook Road,21+
3.0,2.0,2.0,4460.0,128.0,1980.0,202105,1020500.0,38,1403874.323683142,857500.0,850000.0,852750.0,109.0,194.0,309.0,533961.8020101961,464019.3613963546,554901.8307574706,0.1900874635568512,0.1729885057471265,2.048015678588927,1.6575051423817426,COMMERCIAL: INDUSTRIAL BUILDING,Unknown,Unknown,Other,Unknown,Unknown,Other,Whitehorse Road,21+
3.0,2.0,2.0,357.0,122.0,1978.0,202105,1020500.0,38,1403874.323683142,857500.0,850000.0,852750.0,109.0,194.0,309.0,533961.8020101961,464019.3613963546,554901.8307574706,0.1900874635568512,0.1729885057471265,0.9652131308182264,0.8052359393499193,UNIT,Unknown,Unknown,Single Strata Unit/Villa Unit/Townhouse,NRZ3,Owner Occupied,Other,Carween Avenue,21+
3.0,2.0,2.0,374.0,125.0,1978.0,202105,1020500.0,38,1403874.323683142,857500.0,850000.0,852750.0,109.0,194.0,309.0,533961.8020101961,464019.3613963546,554901.8307574706,0.1900874635568512,0.1729885057471265,0.9652131308182264,0.8052359393499193,UNIT,Unknown,Jellis Craig Whitehorse,Single Strata Unit/Villa Unit/Townhouse,NRZ3,Owner Occupied,Jellis Craig,Carween Avenue,21+
4.0,1.0,1.0,2384.0,217.0,1955.0,202105,1020500.0,38,1403874.323683142,857500.0,850000.0,852750.0,109.0,194.0,309.0,533961.8020101961,464019.3613963546,554901.8307574706,0.1900874635568512,0.1729885057471265,2.3517883390494854,1.4052810505265734,HOUSE,Unknown,Other,Detached Dwelling,NRZ1,Rented,Other,Glenburnie Road,21+
4.0,1.0,2.0,868.0,156.0,1955.0,202105,1020500.0,38,1403874.323683142,857500.0,850000.0,852750.0,109.0,194.0,309.0,533961.8020101961,464019.3613963546,554901.8307574706,0.1900874635568512,0.1729885057471265,1.268985791278785,1.3128864670983476,HOUSE,Unknown,Other,Res Land (with buildings that add no value),GRZ2,Owner Occupied,Other,Harrison Street,21+
2.0,1.0,1.0,1784.0,67.0,2012.0,202105,1020500.0,38,1403874.323683142,857500.0,850000.0,852750.0,109.0,194.0,309.0,533961.8020101961,464019.3613963546,554901.8307574706,0.1900874635568512,0.1729885057471265,0.4527192552670259,0.7932247542051337,UNIT,Unknown,Noel Jones Box Hill,OYO Subdivided Flat,C1Z,Owner Occupied,Noel Jones,Mitcham Road,6–20
3.0,1.0,2.0,536.0,105.0,1960.0,202105,1020500.0,38,1403874.323683142,857500.0,850000.0,852750.0,109.0,194.0,309.0,533961.8020101961,464019.3613963546,554901.8307574706,0.1900874635568512,0.1729885057471265,1.015188633023028,0.7249107818451089,HOUSE,Unknown,Jellis Craig Doncaster,Detached Dwelling,GRZ1,Owner Occupied,Jellis Craig,Bruce Street,21+
4.0,2.0,2.0,386.0,155.0,1990.0,202105,1020500.0,38,1403874.323683142,857500.0,850000.0,852750.0,109.0,194.0,309.0,533961.8020101961,464019.3613963546,554901.8307574706,0.1900874635568512,0.1729885057471265,1.2395884370406662,0.9776200499697506,UNIT,Unknown,Other,Detached Dwelling,NRZ4,Owner Occupied,Fletchers,Mckeon Road,21+
4.0,2.0,2.0,534.0,156.0,1990.0,202105,1020500.0,38,1403874.323683142,857500.0,850000.0,852750.0,109.0,194.0,309.0,533961.8020101961,464019.3613963546,554901.8307574706,0.1900874635568512,0.1729885057471265,1.2738853503184713,1.0735854331702048,HOUSE,Unknown,Other,Detached Dwelling,GRZ1,Owner Occupied,Other,Tirana Street,21+
2.0,1.0,1.0,3890.0,60.0,2012.0,202105,1020500.0,38,1403874.323683142,857500.0,850000.0,852750.0,109.0,194.0,309.0,533961.8020101961,464019.3613963546,554901.8307574706,0.1900874635568512,0.1729885057471265,0.4390004899559039,0.3420512446417711,UNIT,Unknown,Other,OYO Subdivided Flat,MUZ,Rented,Ray White,Colombo Street,6–20
4.0,1.0,3.0,1042.0,196.0,1970.0,202105,1020500.0,38,1403874.323683142,857500.0,850000.0,852750.0,109.0,194.0,309.0,533961.8020101961,464019.3613963546,554901.8307574706,0.1900874635568512,0.1729885057471265,1.4306712395884371,0.8403688778147748,HOUSE,Unknown,Other,Res Land (with buildings that add no value),GRZ2,Rented,Woodards,Ferguson Street,21+
3.0,2.0,2.0,929.0,128.0,1980.0,202105,1020500.0,38,1403874.323683142,857500.0,850000.0,852750.0,109.0,194.0,309.0,533961.8020101961,464019.3613963546,554901.8307574706,0.1900874635568512,0.1729885057471265,3.5766780989710925,1.6484451339913158,BUSINESS: RETAIL TRADE,Unknown,Unknown,Other,C2Z,Unknown,Other,Whitehorse Road,21+
3.0,2.0,2.0,929.0,128.0,1980.0,202105,1020500.0,38,1403874.323683142,857500.0,850000.0,852750.0,109.0,194.0,309.0,533961.8020101961,464019.3613963546,554901.8307574706,0.1900874635568512,0.1729885057471265,3.5766780989710925,1.6484451339913158,BUSINESS: RETAIL TRADE,Unknown,Unknown,Other,C2Z,Unknown,Other,Whitehorse Road,21+
3.0,2.0,2.0,1878.0,128.0,1980.0,202105,1020500.0,38,1403874.323683142,857500.0,850000.0,852750.0,109.0,194.0,309.0,533961.8020101961,464019.3613963546,554901.8307574706,0.1900874635568512,0.1729885057471265,3.7726604605585496,1.6472828766403085,Other,Unknown,Other,Vacant Residential Dwelling Site/Surveyed Lot,GRZ2,Unknown,Other,Whitehorse Road,21+
2.0,1.0,1.0,159.0,75.0,1980.0,202105,1020500.0,38,1403874.323683142,857500.0,850000.0,852750.0,109.0,194.0,309.0,533961.8020101961,464019.3613963546,554901.8307574706,0.1900874635568512,0.1729885057471265,0.6320431161195492,0.7313752967556331,UNIT,Unknown,Biggin & Scott Mitcham,Single Strata Unit/Villa Unit/Townhouse,GRZ2,Rented,Biggin & Scott,Brunswick Road,21+
3.0,2.0,2.0,4460.0,128.0,1980.0,202105,1020500.0,38,1403874.323683142,857500.0,850000.0,852750.0,109.0,194.0,309.0,533961.8020101961,464019.3613963546,554901.8307574706,0.1900874635568512,0.1729885057471265,0.8950906418422342,1.6643316881264787,COMMERCIAL: INDUSTRIAL BUILDING,Unknown,Unknown,General Purpose Warehouse,Unknown,Unknown,Other,Whitehorse Road,21+
3.0,2.0,2.0,280.0,118.0,2006.0,202105,1020500.0,38,1403874.323683142,857500.0,850000.0,852750.0,109.0,194.0,309.0,533961.8020101961,464019.3613963546,554901.8307574706,0.1900874635568512,0.1729885057471265,0.984811366976972,1.120151474176564,HOUSE,Unknown,Jellis Craig Whitehorse,Detached Dwelling,NRZ3,Owner Occupied,Jellis Craig,Cochrane Street,6–20
2.0,1.0,1.0,218.0,98.0,1990.0,202105,1020500.0,38,1403874.323683142,857500.0,850000.0,852750.0,109.0,194.0,309.0,533961.8020101961,464019.3613963546,554901.8307574706,0.1900874635568512,0.1729885057471265,0.6565409113179814,1.6657434534571425,UNIT,Unknown,Jellis Craig Whitehorse,Single Strata Unit/Villa Unit/Townhouse,NRZ3,Owner Occupied,Jellis Craig,Whitehorse Road,21+
3.0,2.0,2.0,275.0,3041.0,1980.0,202105,1020500.0,38,1403874.323683142,857500.0,850000.0,852750.0,109.0,194.0,309.0,533961.8020101961,464019.3613963546,554901.8307574706,0.1900874635568512,0.1729885057471265,5.521803037726604,0.9816903615310216,COMMERCIAL,Unknown,Other,General Purpose Warehouse,IN3Z,Unknown,Other,Cook Road,21+
2.0,1.0,1.0,3197.0,67.49,2013.0,202105,1020500.0,38,1403874.323683142,857500.0,850000.0,852750.0,109.0,194.0,309.0,533961.8020101961,464019.3613963546,554901.8307574706,0.1900874635568512,0.1729885057471265,0.4850563449289564,1.6667581703328629,UNIT,Unknown,Philip Webb - Doncaster East,OYO Subdivided Flat,RGZ1,Owner Occupied,Other,Whitehorse Road,6–20
3.0,2.0,1.0,1067.0,3060.0,1980.0,202105,1020500.0,38,1403874.323683142,857500.0,850000.0,852750.0,109.0,194.0,309.0,533961.8020101961,464019.3613963546,554901.8307574706,0.1900874635568512,0.1729885057471265,5.521803037726604,1.6369024952838334,COMMERCIAL,Unknown,Unknown,General Purpose Warehouse,IN3Z,Unknown,Other,Whitehorse Road,21+
3.0,2.0,1.0,613.0,196.0,1975.0,202105,1020500.0,38,1403874.323683142,857500.0,850000.0,852750.0,109.0,194.0,309.0,533961.8020101961,464019.3613963546,554901.8307574706,0.1900874635568512,0.1729885057471265,0.8035276825085742,0.8260435252284614,HOUSE,Unknown,Barry Plant Manningham,Detached Dwelling,NRZ4,Owner Occupied,Barry Plant,Cresswell Crescent,21+
3.0,3.0,2.0,157.0,140.0,2019.0,202105,1020500.0,38,1403874.323683142,857500.0,850000.0,852750.0,109.0,194.0,309.0,533961.8020101961,464019.3613963546,554901.8307574706,0.1900874635568512,0.1729885057471265,0.8525232729054385,1.6645836244894034,UNIT,Unknown,Other,OYO Unit,GRZ2,Owner Occupied,Biggin & Scott,Whitehorse Road,0–5
3.0,2.0,2.0,7874.0,128.0,1980.0,202105,1020500.0,38,1403874.323683142,857500.0,850000.0,852750.0,109.0,194.0,309.0,533961.8020101961,464019.3613963546,554901.8307574706,0.1900874635568512,0.1729885057471265,0.266780989710926,1.081298371835706,COMMERCIAL: INDUSTRIAL BUILDING,Unknown,Unknown,Other,IN3Z,Unknown,Other,Cook Road,21+
2.0,2.0,1.0,71.0,88.0,2020.0,202105,1020500.0,38,1403874.323683142,857500.0,850000.0,852750.0,109.0,194.0,309.0,533961.8020101961,464019.3613963546,554901.8307574706,0.1900874635568512,0.1729885057471265,0.0,1.6696276951768307,UNIT,Nils And Wills,Other,Strata Unit or Flat  (Unspecified),GRZ1,Rented,Ray White,Whitehorse Road,0–5
3.0,2.0,2.0,543.0,162.0,1980.0,202105,1020500.0,38,1403874.323683142,857500.0,850000.0,852750.0,109.0,194.0,309.0,533961.8020101961,464019.3613963546,554901.8307574706,0.1900874635568512,0.1729885057471265,1.0166585007349338,0.9325451017211924,HOUSE,Unknown,Barry Plant Blackburn (Sales),Detached Dwelling,NRZ1,Owner Occupied,Barry Plant,Sunninghill Court,21+
2.0,1.0,2.0,290.0,90.0,1980.0,202105,1020500.0,38,1403874.323683142,857500.0,850000.0,852750.0,109.0,194.0,309.0,533961.8020101961,464019.3613963546,554901.8307574706,0.1900874635568512,0.1729885057471265,0.83390494855463,1.1278616680078457,UNIT,Unknown,Unknown,Strata Unit or Flat  (Unspecified),NRZ3,Owner Occupied,Other,Cochrane Street,21+
3.0,2.0,1.0,290.0,132.0,1990.0,202105,1020500.0,38,1403874.323683142,857500.0,850000.0,852750.0,109.0,194.0,309.0,533961.8020101961,464019.3613963546,554901.8307574706,0.1900874635568512,0.1729885057471265,0.83390494855463,1.1278616680078457,UNIT,Unknown,Jellis Craig Whitehorse,Strata Unit or Flat  (Unspecified),NRZ3,Owner Occupied,Jellis Craig,Cochrane Street,21+
3.0,2.0,2.0,4460.0,128.0,1980.0,202105,1020500.0,38,1403874.323683142,857500.0,850000.0,852750.0,109.0,194.0,309.0,533961.8020101961,464019.3613963546,554901.8307574706,0.1900874635568512,0.1729885057471265,0.6467417932386085,1.6658014406342088,BUSINESS: WHOLESALE TRADE,Unknown,Unknown,General Purpose Warehouse,Unknown,Unknown,Other,Whitehorse Road,21+
2.0,1.0,1.0,238.0,105.0,2002.0,202105,1020500.0,38,1403874.323683142,857500.0,850000.0,852750.0,109.0,194.0,309.0,533961.8020101961,464019.3613963546,554901.8307574706,0.1900874635568512,0.1729885057471265,0.82312591866732,1.1493046935405271,UNIT,Unknown,Other,Single Strata Unit/Villa Unit/Townhouse,NRZ4,Rented,Jellis Craig,Burnett Street,6–20
4.0,2.0,2.0,982.0,102.0,1980.0,202105,1020500.0,38,1403874.323683142,857500.0,850000.0,852750.0,109.0,194.0,309.0,533961.8020101961,464019.3613963546,554901.8307574706,0.1900874635568512,0.1729885057471265,1.3914747672709455,1.1309108431527093,HOUSE,Unknown,Barry Plant - Blackburn,Detached Dwelling,NRZ1,Owner Occupied,Barry Plant,Burnett Street,21+
3.0,2.0,2.0,426.0,160.0,1975.0,202105,1020500.0,38,1403874.323683142,857500.0,850000.0,852750.0,109.0,194.0,309.0,533961.8020101961,464019.3613963546,554901.8307574706,0.1900874635568512,0.1729885057471265,0.0,1.0670590797439203,UNIT,Nils And Wills,Other,Strata Unit or Flat  (Unspecified),NRZ3,Owner Occupied,Other,Culwell Avenue,21+
3.0,2.0,2.0,588.0,199.0,1930.0,202104,782000.0,36,534372.5304871927,857500.0,881750.0,856250.0,91.0,182.0,291.0,494275.5342711012,440165.9671127254,531912.0135819427,-0.0231105559025609,-0.1591397849462366,1.6815856777493603,1.1342413192328298,HOUSE,Unknown,Other,Detached Dwelling,NRZ4,Owner Occupied,Other,Burnett Street,21+
3.0,1.0,1.0,395.0,134.0,1960.0,202104,782000.0,36,534372.5304871927,857500.0,881750.0,856250.0,91.0,182.0,291.0,494275.5342711012,440165.9671127254,531912.0135819427,-0.0231105559025609,-0.1591397849462366,0.0,0.948434283054044,HOUSE,Nils And Wills,Unknown,Detached Dwelling (existing),NRZ3,Rented,Other,Hopetoun Street,21+
4.0,2.0,2.0,585.0,290.0,2000.0,202104,782000.0,36,534372.5304871927,857500.0,881750.0,856250.0,91.0,182.0,291.0,494275.5342711012,440165.9671127254,531912.0135819427,-0.0231105559025609,-0.1591397849462366,2.109974424552429,0.9767106210062868,HOUSE,Unknown,Other,Detached Dwelling,NRZ1,Owner Occupied,Other,Wattle Valley Road,21+
2.0,2.0,1.0,3180.0,99.0,2011.0,202104,782000.0,36,534372.5304871927,857500.0,881750.0,856250.0,91.0,182.0,291.0,494275.5342711012,440165.9671127254,531912.0135819427,-0.0231105559025609,-0.1591397849462366,0.6585677749360613,1.666642208994057,UNIT,Unknown,Noel Jones Mitcham,OYO Subdivided Flat,RGZ2,Owner Occupied,Noel Jones,Whitehorse Road,6–20
3.0,2.0,2.0,799.0,128.0,1975.0,202104,782000.0,36,534372.5304871927,857500.0,881750.0,856250.0,91.0,182.0,291.0,494275.5342711012,440165.9671127254,531912.0135819427,-0.0231105559025609,-0.1591397849462366,0.7352941176470589,1.072930318400932,OTHER,Unknown,Unknown,Single Strata Unit/Villa Unit/Townhouse,GRZ2,Unknown,Other,Creek Road,21+
2.0,1.0,1.0,60.0,54.0,1975.0,202104,782000.0,36,534372.5304871927,857500.0,881750.0,856250.0,91.0,182.0,291.0,494275.5342711012,440165.9671127254,531912.0135819427,-0.0231105559025609,-0.1591397849462366,0.7352941176470589,1.072930318400932,UNIT,Unknown,Barry Plant - Blackburn,Single Strata Unit/Villa Unit/Townhouse,GRZ2,Rented,Barry Plant,Creek Road,21+
3.0,1.0,1.0,608.0,124.0,1980.0,202104,782000.0,36,534372.5304871927,857500.0,881750.0,856250.0,91.0,182.0,291.0,494275.5342711012,440165.9671127254,531912.0135819427,-0.0231105559025609,-0.1591397849462366,1.3836317135549872,0.8097871822955048,HOUSE,Unknown,Barry Plant - Blackburn,Detached Dwelling,NRZ4,Owner Occupied,Barry Plant,Cresswell Crescent,21+
3.0,2.0,2.0,328.0,144.0,2005.0,202104,782000.0,36,534372.5304871927,857500.0,881750.0,856250.0,91.0,182.0,291.0,494275.5342711012,440165.9671127254,531912.0135819427,-0.0231105559025609,-0.1591397849462366,0.0,0.9946000705316066,UNIT,Nils And Wills,Other,Single Strata Unit/Villa Unit/Townhouse,GRZ2,Owner Occupied,Other,Ferguson Street,6–20
3.0,2.0,2.0,335.0,128.0,1980.0,202104,782000.0,36,534372.5304871927,857500.0,881750.0,856250.0,91.0,182.0,291.0,494275.5342711012,440165.9671127254,531912.0135819427,-0.0231105559025609,-0.1591397849462366,1.6240409207161126,0.9441022949273696,HOUSE,Unknown,Ray White Blackburn,Detached Dwelling,Unknown,Rented,Ray White,Garden Avenue,21+
2.0,1.0,1.0,202.0,74.0,1965.0,202104,782000.0,36,534372.5304871927,857500.0,881750.0,856250.0,91.0,182.0,291.0,494275.5342711012,440165.9671127254,531912.0135819427,-0.0231105559025609,-0.1591397849462366,0.8312020460358056,0.8608507348552782,UNIT,Unknown,Noel Jones Box Hill,Single Strata Unit/Villa Unit/Townhouse,NRZ1,Rented,Noel Jones,Orient Avenue,21+
3.0,2.0,2.0,407.0,189.0,1980.0,202104,782000.0,36,534372.5304871927,857500.0,881750.0,856250.0,91.0,182.0,291.0,494275.5342711012,440165.9671127254,531912.0135819427,-0.0231105559025609,-0.1591397849462366,1.39386189258312,,UNIT,Unknown,Barry Plant - Blackburn,Single Strata Unit/Villa Unit/Townhouse,NRZ3,Owner Occupied,Barry Plant,Price Street,21+
3.0,2.0,2.0,140.0,128.0,1980.0,202104,782000.0,36,534372.5304871927,857500.0,881750.0,856250.0,91.0,182.0,291.0,494275.5342711012,440165.9671127254,531912.0135819427,-0.0231105559025609,-0.1591397849462366,0.0063938618925831,0.8238345023697319,OTHER,Unknown,Unknown,Other,NRZ3,Unknown,Other,Carween Avenue,21+
2.0,2.0,1.0,140.0,104.0,1980.0,202104,782000.0,36,534372.5304871927,857500.0,881750.0,856250.0,91.0,182.0,291.0,494275.5342711012,440165.9671127254,531912.0135819427,-0.0231105559025609,-0.1591397849462366,0.0063938618925831,0.8238345023697319,UNIT,Unknown,Other,Single Strata Unit/Villa Unit/Townhouse,NRZ3,Rented,Noel Jones,Carween Avenue,21+
3.0,2.0,2.0,614.0,177.0,1965.0,202104,782000.0,36,534372.5304871927,857500.0,881750.0,856250.0,91.0,182.0,291.0,494275.5342711012,440165.9671127254,531912.0135819427,-0.0231105559025609,-0.1591397849462366,1.4705882352941178,1.084993533474638,HOUSE,Unknown,Other,Detached Dwelling,NRZ4,Rented,Ray White,Hedge End Road,21+
3.0,2.0,2.0,4460.0,128.0,1980.0,202104,782000.0,36,534372.5304871927,857500.0,881750.0,856250.0,91.0,182.0,291.0,494275.5342711012,440165.9671127254,531912.0135819427,-0.0231105559025609,-0.1591397849462366,1.6563299232736572,1.6621169972209504,OTHER,Unknown,Unknown,General Purpose Warehouse,Unknown,Unknown,Other,Whitehorse Road,21+
5.0,4.0,3.0,669.0,450.0,2022.0,202104,782000.0,36,534372.5304871927,857500.0,881750.0,856250.0,91.0,182.0,291.0,494275.5342711012,440165.9671127254,531912.0135819427,-0.0231105559025609,-0.1591397849462366,1.343989769820972,0.8117107985785351,UNIT,Unknown,Unknown,Detached Dwelling,NRZ4,Owner Occupied,Other,Cresswell Crescent,
5.0,2.0,2.0,650.0,238.0,1970.0,202104,782000.0,36,534372.5304871927,857500.0,881750.0,856250.0,91.0,182.0,291.0,494275.5342711012,440165.9671127254,531912.0135819427,-0.0231105559025609,-0.1591397849462366,1.7263427109974423,1.1421465069831356,HOUSE,Unknown,Jellis Craig Whitehorse,Detached Dwelling,NRZ1,Owner Occupied,Jellis Craig,Highland Avenue,21+
3.0,2.0,2.0,252.0,252.0,2000.0,202104,782000.0,36,534372.5304871927,857500.0,881750.0,856250.0,91.0,182.0,291.0,494275.5342711012,440165.9671127254,531912.0135819427,-0.0231105559025609,-0.1591397849462366,1.2020460358056266,,UNIT,Unknown,Unknown,OYO Subdivided Dwelling,NRZ3,Rented,Other,Autumn Grove,21+
3.0,2.0,2.0,751.0,104.0,1980.0,202104,782000.0,36,534372.5304871927,857500.0,881750.0,856250.0,91.0,182.0,291.0,494275.5342711012,440165.9671127254,531912.0135819427,-0.0231105559025609,-0.1591397849462366,1.9309462915601023,,HOUSE,Unknown,Jellis Craig Doncaster,Detached Dwelling,GRZ2,Rented,Jellis Craig,Calcutta Street,21+
3.0,1.0,2.0,611.0,139.0,1965.0,202104,782000.0,36,534372.5304871927,857500.0,881750.0,856250.0,91.0,182.0,291.0,494275.5342711012,440165.9671127254,531912.0135819427,-0.0231105559025609,-0.1591397849462366,1.6074168797953965,1.088053061616702,HOUSE,Unknown,Jellis Craig Doncaster,Detached Dwelling,NRZ4,Owner Occupied,Jellis Craig,Mountfield Road,21+
3.0,2.0,2.0,243.0,128.0,1995.0,202104,782000.0,36,534372.5304871927,857500.0,881750.0,856250.0,91.0,182.0,291.0,494275.5342711012,440165.9671127254,531912.0135819427,-0.0231105559025609,-0.1591397849462366,0.0,1.175930798573091,UNIT,Nils And Wills,Other,Single Strata Unit/Villa Unit/Townhouse,NRZ4,Owner Occupied,Other,Burnett Street,21+
4.0,3.0,2.0,580.0,128.0,1966.0,202104,782000.0,36,534372.5304871927,857500.0,881750.0,856250.0,91.0,182.0,291.0,494275.5342711012,440165.9671127254,531912.0135819427,-0.0231105559025609,-0.1591397849462366,1.4705882352941178,0.8477459545751957,HOUSE,Unknown,Other,Detached Dwelling,GRZ1,Owner Occupied,Other,Springfield Road,21+
4.0,2.0,1.0,602.0,258.0,1940.0,202104,782000.0,36,534372.5304871927,857500.0,881750.0,856250.0,91.0,182.0,291.0,494275.5342711012,440165.9671127254,531912.0135819427,-0.0231105559025609,-0.1591397849462366,0.0,0.6302047961833563,HOUSE,Nils And Wills,Other,Detached Dwelling (existing),GRZ2,Owner Occupied,Other,Church Street,21+
3.0,1.0,1.0,137.0,105.0,2000.0,202104,782000.0,36,534372.5304871927,857500.0,881750.0,856250.0,91.0,182.0,291.0,494275.5342711012,440165.9671127254,531912.0135819427,-0.0231105559025609,-0.1591397849462366,1.092071611253197,1.3187522432810137,UNIT,Unknown,Jellis Craig Whitehorse,Single Strata Unit/Villa Unit/Townhouse,RGZ1,Rented,Jellis Craig,Harrison Street,21+
3.0,2.0,2.0,277.0,156.0,2005.0,202104,782000.0,36,534372.5304871927,857500.0,881750.0,856250.0,91.0,182.0,291.0,494275.5342711012,440165.9671127254,531912.0135819427,-0.0231105559025609,-0.1591397849462366,1.138107416879795,0.7913281380968754,UNIT,Unknown,Unknown,Single Strata Unit/Villa Unit/Townhouse,NRZ1,Rented,Other,Mitcham Road,6–20
2.0,1.0,2.0,104.0,104.0,1980.0,202104,782000.0,36,534372.5304871927,857500.0,881750.0,856250.0,91.0,182.0,291.0,494275.5342711012,440165.9671127254,531912.0135819427,-0.0231105559025609,-0.1591397849462366,0.7033248081841432,0.7928348422536632,UNIT,Unknown,Unknown,Other,GRZ2,Rented,Other,Mitcham Road,21+
3.0,2.0,2.0,227.0,134.0,1990.0,202104,782000.0,36,534372.5304871927,857500.0,881750.0,856250.0,91.0,182.0,291.0,494275.5342711012,440165.9671127254,531912.0135819427,-0.0231105559025609,-0.1591397849462366,0.907928388746803,0.7921258497673306,UNIT,Unknown,Other,Single Strata Unit/Villa Unit/Townhouse,GRZ2,Owner Occupied,Other,Mitcham Road,21+
